Score,Tags
0,<characters><technique><word-choice>
2,<creative-writing><poetry><plagiarism>
0,<characters><character-development><fantasy><naming>
7,<style><tone>
3,<blog><social-media>
5,<creative-writing><fiction><fantasy>
1,<creative-writing>
1,<citations><mla>
2,<characters><plot><subplot>
0,<self-publishing><marketing>
0,<structure>
35,<fiction><characters>
0,<self-publishing><marketing>
1,<copyright>
71,<fantasy><word-choice><tropes>
4,<citations><essay><mla><comics>
36,<fiction><time-depiction><historical><historical-fiction>
7,<creative-writing><ethics>
3,<word-choice><sentence-structure>
10,<editing><scene>
19,<marketing><authorship><pseudonym>
9,<theme><reader-engagement>
7,<style><scene><emotions>
6,<series><tone>
4,<storytelling><writer>
1,<fiction><character-development>
4,<plot><cliches><middle-grade>
5,<creative-writing><fiction><character-development><readers>
6,<publishing><grammar>
3,<structure>
6,<plot><structure><pacing>
3,<creative-writing>
3,<creative-writing>
2,<creative-writing><fiction><characters><character-development>
10,<creative-writing><fantasy>
5,<fiction><dialogue>
3,<planning>
63,<fiction><dialogue><short-story>
0,<non-fiction>
0,<dialogue><formatting><punctuation>
0,<fiction><novel><legal>
24,<creative-writing><writers-block><series><submitting-work>
4,<copyright><legal>
11,<fiction><characters><fantasy>
6,<style><viewpoint>
7,<fiction><publishing><genre>
6,<fantasy><time-depiction>
2,<style><academic-writing><software>
2,<style>
7,<publishing><poetry>
3,<characters><plot>
7,<creative-writing><dialogue><language>
35,<novel><feedback><beta-readers><writer>
-3,<creative-writing><fiction>
16,<fiction><technique><concept>
0,<feedback>
13,<software><tools><planning>
0,<fiction><emotions>
6,<style><word-choice><wordcount><roleplaying>
4,<creative-writing><formatting><emphasis>
5,<style><emphasis>
6,<character-development><screenwriting><book>
8,<plot><antagonist><conflict><erotica><turning-point>
1,<creative-writing><character-development><realism>
2,<citations><chicago-manual-of-style>
7,<creative-writing><world-building><readers>
5,<publishing><self-publishing><marketing><submitting-work><young-adult>
16,<characters><conflict>
69,<characters><gender>
2,<scene><young-adult><thriller><sequel>
19,<creative-writing><characters><technique><character-development>
5,<character-development><plot>
2,<formatting><email>
21,<fiction><characters><subplot>
2,<characters><plot><character-development>
5,<creative-writing><science-fiction><cliches>
13,<fiction><quotes>
9,<fiction><technique><dialogue>
17,<fiction><characters>
6,<creative-writing><fiction><character-development><copyright><legal>
7,<fiction><copyright><legal><quotes>
1,<marketing><business-writing><trademark>
8,<creative-writing><wordcount><first-draft><habits>
3,<punctuation><jobs><cover-letter>
18,<creative-writing><characters><character-development><gender>
7,<fiction><novel>
5,<style><academic-writing><essay><tone>
3,<grammar><tenses><narrator>
9,<fiction><translation><language><footnotes>
27,<creative-writing><characters><character-development><readers>
2,<fiction><characters><character-development><historical-fiction>
2,<word-choice>
1,<creative-writing><theme>
12,<characters>
0,<publishing>
47,<creative-writing><characters>
5,<creative-writing><style><poetry><rhythm>
3,<creative-writing><fiction><novel><self-publishing>
12,<characters><character-development>
14,<creative-writing><fantasy><world-building>
29,<creative-writing><fiction><characters><character-development>
8,<feedback><beta-readers><writing-groups>
4,<short-story><beta-readers>
2,<scrivener>
16,<creative-writing><characters><world-building>
3,<academic-writing><citations>
3,<creative-writing><fiction><characters><character-development>
1,<creative-writing><science-fiction>
17,<creative-writing><publishing><editing><wordcount><typing>
5,<creative-writing><fiction><characters><plot>
9,<creative-writing><characters><novel>
0,<creative-writing>
8,<creative-writing><characters><character-development><readers>
6,<publishing><legal><contests>
0,<characters><language>
2,<style><technique><book-length>
0,<publishing><self-publishing><print-on-demand>
10,<dialogue><formatting><grammar>
4,<creative-writing><technique><viewpoint>
6,<technique><narrative><ending>
1,<software><tools><playwriting><plays>
58,<creative-writing><characters><character-development><tropes>
2,<characters><motivation>
1,<technical-writing><punctuation>
-1,<structure><word-choice><language>
2,<fiction><novel><organization><collaboration>
0,<publishing><fantasy><self-publishing><websites>
2,<screenwriting><emotions>
-3,<citations><legal><libel>
2,<publishing><copyright><sequel>
21,<fiction><characters><technique><fantasy>
3,<creative-writing><fiction>
14,<creative-writing><structure><time-depiction>
2,<characters><legal><motivation>
19,<characters><novel><setting>
20,<plot><science-fiction><videogame><science>
2,<creative-writing><character-development><fantasy><description>
-1,<creative-writing><novella><time-management>
-2,<characters><character-development><motivation>
36,<fantasy><genre>
4,<fiction><dialogue><quotes>
7,<creative-writing><dialogue><punctuation><action>
1,<fiction><plagiarism><ideas>
1,<style><tenses><pov>
11,<language>
5,<style><characters><technique><narrator>
13,<creative-writing><plot><genre><readers><theme>
2,<planning><organization><time-management>
29,<word-choice><language>
0,<structure><story>
-1,<characters><structure><story><protagonist>
6,<academic-writing><citations><scientific-publishing>
15,<fiction><setting>
7,<creative-writing><marketing><agent>
5,<fiction><technique><showing-telling><emotions>
2,<characters><character-development>
0,<style><word-choice>
2,<non-fiction>
30,<characters><description><naming>
-1,<style><sentence-structure>
2,<style><copying>
22,<novel><fantasy><world-building><middle-grade>
2,<style><poetry><figures-of-speech>
9,<science-fiction><world-building><setting><realism>
21,<creative-writing><characters><readers>
1,<formatting><screenwriting>
3,<tools><paper><writing-instruments>
4,<creative-writing><short-story><viewpoint>
5,<world-building><setting><backstory>
10,<creative-writing><learning><first-time-author>
1,<pov><third-person>
4,<creative-writing><fiction><self-publishing><amazon>
0,<copyright><legal><biography><contracts>
0,<word-choice><poetry><rhythm>
1,<publishing><novel><young-author>
0,<fiction><dialogue><punctuation>
2,<creative-writing><characters><dialogue><narrator>
3,<fiction><characters><psychology-of-writing>
2,<technique><novel><metaphor><symbolism><figures-of-speech>
2,<creative-writing><genre><audience>
2,<creative-writing><style><grammar>
2,<style><technique><dialogue><structure>
5,<translation><tenses>
2,<description><translation>
7,<editing><process><revision>
9,<fiction><style><technique><description><narrative>
17,<novel><science-fiction><story><book-length><3-acts>
5,<style><tenses>
2,<publishing><children><queries><picture-books>
11,<word-choice><poetry><figures-of-speech>
1,<creative-writing><fiction><characters><world-building><readers>
3,<dialogue><punctuation>
34,<creative-writing><structure><word-choice>
39,<fiction><style><characters><naming>
5,<description><showing-telling>
2,<creative-writing><naming>
-1,<fiction><short-story><narrative>
2,<creative-writing><characters><copyright><naming>
4,<technical-writing><word-choice><sentence-structure>
1,<short-story><description>
0,<creative-writing><science-fiction><resources>
4,<publishing><self-publishing><marketing><amazon>
1,<novel><structure><ending><twist>
0,<creative-writing><technique><naming><tropes>
3,<creative-writing><romance><cliches>
15,<creative-writing><description><setting>
2,<poetry><symbolism>
-1,<creative-writing><humor>
0,<essay><sentence-structure>
3,<style><translation>
3,<characters><dialogue>
3,<characters><novel><software><tools><organization>
0,<creative-writing><poetry>
6,<creative-writing><publishing>
4,<description><setting>
2,<creative-writing><fiction><fantasy><readers><fairytale>
15,<creative-writing><character-development><dialogue>
-2,<sentence-structure>
1,<punctuation><sentence-structure>
3,<creative-writing><characters><dialogue>
3,<technique><storytelling>
0,<self-publishing>
1,<creative-writing><plagiarism>
5,<creative-writing><character-development><dialogue>
3,<fantasy><setting><introduction>
0,<scene><time-depiction><flow><flashback>
2,<structure><world-building><exposition>
8,<world-building>
1,<marketing>
23,<technique><world-building><tropes>
1,<tools><writing-instruments>
0,<software><scrivener>
0,<creative-writing><metaphor>
7,<fiction><technique><plot><humor>
3,<fantasy><copyright>
20,<creative-writing><characters><plot><readers>
2,<creative-writing><style><process><ending>
2,<formatting><software><scrivener><outline>
3,<lyrics><rhythm>
0,<dialogue><videogame>
24,<creative-writing><fantasy><science-fiction><genre><storytelling>
2,<creative-writing><fantasy><comics>
1,<academic-writing><letter>
3,<copyright><legal><lyrics>
16,<creative-writing><viewpoint><third-person>
10,<fiction><characters><world-building><realism><historical-fiction>
5,<creative-writing><poetry><sentence-structure>
22,<creative-writing><characters><gender>
6,<novel><character-development><plot><child-characters><middle-grade>
0,<plot><resources><book-rec>
21,<characters><plot><world-building><realism>
6,<creative-writing><technique><structure>
1,<creative-writing><language><multilingual>
2,<novel><resources><research><titles>
3,<academic-writing><description>
1,<formatting><punctuation><business-writing><emphasis>
3,<creative-writing><style><sentence-structure>
3,<creative-writing><characters><legal><naming>
0,<creative-writing><novel><poetry>
5,<characters><description><emotions>
1,<creative-writing><plot>
1,<resources><research>
3,<resources><vocabulary>
5,<technique><punctuation><tone><emphasis>
2,<structure><lyrics>
1,<creative-writing><grammar>
1,<technique><novel><pov>
3,<software><scrivener>
14,<academic-writing><essay><grammatical-person><rules>
4,<novel><historical-fiction><first-time-author>
20,<characters><description>
12,<creative-writing><fantasy><short-story><setting>
5,<creative-writing><short-story><philosophy>
1,<fiction><flow>
2,<structure><essay>
0,<resources><naming>
6,<fiction><structure><flashback><novella>
4,<self-publishing><legal><non-fiction><contracts>
2,<novel><science-fiction><research><getting-started><alternative-history>
12,<editing><non-fiction><essay><scientific-publishing>
3,<publishing>
7,<characters><writers-block><antagonist><emotions>
6,<fiction><editing><series>
22,<creative-writing><character-development><plot><antagonist>
3,<poetry><rhythm>
4,<novel><plot><structure><scene>
4,<fiction><punctuation>
1,<technique><novel><sex>
4,<novel><time-depiction>
3,<creative-writing><structure><symbolism>
3,<characters><character-development><plot><motivation><emotions>
7,<style><poetry><vocabulary>
4,<fiction><non-fiction><genre>
3,<short-story><marketing><genre><websites><social-media>
4,<creative-writing><symbolism>
0,<creative-writing><readers><setting><cliches>
2,<creative-writing><editing><planning>
17,<creative-writing><planning><scene>
23,<fiction><legal><ethics>
8,<self-publishing><legal><artwork><book-cover>
17,<fiction><characters><fantasy><description><showing-telling>
4,<creative-writing><style><technique>
2,<creative-writing><technique><novel><plot><branching-narrative>
7,<fiction><legal><setting><trademark>
4,<publishing><pseudonym><first-time-author>
2,<fiction><legal><naming>
34,<horror><theme>
0,<creative-writing><short-story><readers>
1,<readers><ethics><sequel>
9,<fiction><resources><world-building><symbolism>
8,<poetry><symbolism>
17,<creative-writing><character-development><description><horror>
1,<characters><novel><readers><romance>
0,<translation><plagiarism>
2,<publishing><self-publishing><contests>
9,<creative-writing><sex>
39,<novel><screenwriting><planning>
7,<research><setting><young-adult><realism><young-author>
